Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00000000000001,0.0,35.99999999999998,0.0,0.0
