Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil,System Age
0.48051948051948057,15.061164641809805,1.9166666666666667,7.083507889959504,107.62480481395437,72.8288897581857
0.20667037995992962,14.74609143646384,1.615929583303831,7.663364010360017,106.61459919923456,76.21950503966572
0.19427864481801035,14.617118903312814,1.1672882307534385,8.00816831525829,106.11637900140971,77.95408261938255
0.1941628296607479,14.400416985792434,0.9207416552486912,7.84380145593097,105.79355180996403,79.06224738988176
0.19416114266661252,14.104634927718037,0.8240207530974423,7.49459347311655,105.5384008400412,79.86440017000405
0.1941610616865436,13.7421149700017,0.7903489843048075,7.1022493300258445,105.31543519040655,80.4767656669693
0.19416106258057206,13.326572613680465,0.7795083265092148,6.711078685728339,105.11104754639231,80.94696996716746
0.19416106283825005,12.872217723141146,0.7760089529971119,6.335419301105072,104.91822694705142,81.29885483806356
0.19416106262454977,12.392933130787842,0.7749473761775535,5.980564131209924,104.73260761678922,81.54906150517142
0.19416106260486835,11.902064140193014,0.7745791754937673,5.64935685799908,104.55073719068008,81.70925081770928
0.1941610626457977,11.410589016024417,0.7744984047067317,5.343138861786557,104.37011304461967,81.79146152034244
0.19416106262860336,10.927367914295756,0.7744712211555114,5.062203664628863,104.18861029437151,81.80759942097822
0.19416106262350816,10.46383858402802,0.7744604461412053,4.807159263971354,104.00390096554992,81.76379765978581
0.19416106262384356,10.023605034180513,0.774456731841572,4.576782828553229,103.81482199699319,81.66674861292489
0.1941610626264671,9.609429273362162,0.7744571488296488,4.369611115788611,103.6203306343382,81.52416003444809
0.19416106262823626,9.224073310181897,0.7744587676784725,4.184180883091615,103.41938412322179,81.34120284081
0.1941610626269435,8.870020128573085,0.7744587758449548,4.019179870590449,103.21102628678297,81.1262755551164
0.19416106262640537,8.54782703698337,0.7744581046270206,3.873116645965713,102.99450542633548,80.88165971428234
0.1941610626262168,8.256589014914992,0.7744577646909916,3.743910651064893,102.76923440731049,80.60986239107406
0.19416106262625446,7.994487811900899,0.7744576606932656,3.6300727514799735,102.53499126351258,80.31386329863524
0.19416106262639493,7.759705177474039,0.7744576972902407,3.530113812802936,102.29155402874633,79.996930622751
0.19416106262651486,7.5504228611673625,0.774457779138315,3.442544700625765,102.03870073681634,79.66212408521488
0.19416106262649085,7.364822612513818,0.7744578108938863,3.3658762805404425,101.77620942152717,79.31152221639041
0.19416106262643226,7.201892836822905,0.7744577809377494,3.299312146436892,101.50409776928322,78.94824429797833
0.19416106262641308,7.057632366174676,0.7744577620971501,3.240852112889639,101.22208094715403,78.57246717013433
0.1941610626264035,6.930216442410089,0.7744577508605578,3.189607799584898,100.93023591608659,78.1850913996599
0.19416106262640126,6.818256690460047,0.7744577456741427,3.1449376930849886,100.62871743106798,77.78720212586909
0.19416106262640406,6.720364735255455,0.7744577449840753,3.10620027995223,100.31768024708533,77.37992182939074
0.19416106262640967,6.635152201727214,0.7744577472365259,3.072754046748943,99.99727911912571,76.9644030928967
0.19416106262641583,6.56123071480623,0.774457750877665,3.043957480037447,99.66766880217624,76.54182177373018
0.1941610626264203,6.497211899423406,0.7744577543536628,3.019169066380061,99.32900405122399,76.11271436285944
