,0,1,2,3,4,5,6,7,8,9,10,11
0,0.25519994393346024,0.32003398189122767,0.3504712444840741,0.02136146052475257,0.007588045333685381,0.01026859004023883,0.002046459149609744,1.6698290935947189,0.9243025038370759,1.4911510620326378,1.7396934679874179,9.495158910794222
1,0.2509711434395092,0.346336323634659,0.44486052360545764,0.02160030881182866,0.010455379122433143,0.014246446241963254,0.003200875063483066,1.6291061452693496,0.9058690091911036,1.4810489030063871,1.7445853712835353,9.4976985239095
2,0.24546807489861394,0.37203833975759043,0.5409600048525883,0.022013831965834642,0.012481724597736277,0.01700163886974339,0.004678112880389937,1.5854109645291348,0.886287088424658,1.4695127763585767,1.7499938214707327,9.500481737745433
3,0.23961818128941123,0.3941243008951646,0.6271963612789859,0.0225492589520315,0.01365744061003938,0.01856159679671001,0.006118718945260255,1.5444596191793445,0.8681078814268838,1.4580265148809397,1.7551690799159507,9.503145813860108
4,0.2335180005511204,0.4151780797986993,0.7123659517361038,0.0232310128005995,0.014328675675450138,0.019422398766998892,0.007505434725030933,1.5034676712452009,0.8500705563344062,1.4458540220694043,1.7604188415028041,9.505867536695686
5,0.22807165168479754,0.4350731420397881,0.7944372259331008,0.024009655241126953,0.014633250064684937,0.019788136077697704,0.008695328419714906,1.465036961308648,0.8333071076236278,1.4338074246300503,1.765380640082842,9.508470596452995
6,0.22084184165868168,0.4503492760295519,0.865006250147186,0.024923553838275672,0.014698003918953356,0.019833032367195528,0.009746637903336512,1.4265505114455357,0.816647262424558,1.421110091494325,1.7703689374877707,9.51112785374003
7,0.21392503992182313,0.46465470270741055,0.9335215994612438,0.025933418531226847,0.014581402065892833,0.01963993904554042,0.010612386514186764,1.3892533859071334,0.8006052895504252,1.4081845138093798,1.7752037813577355,9.513751385448096
8,0.20779298376730304,0.4782713549631877,0.999832209196966,0.026998884029501884,0.014364042235909147,0.01931965021750669,0.011281996116709513,1.3542561429260709,0.7856467241218437,1.3954810402738467,1.7797290608764362,9.516257644490217
9,0.20443373321414948,0.49786487487636466,1.084995645017202,0.028202420111521697,0.014109324269216655,0.018957025342505103,0.01181893453479146,1.3192112961676261,0.7707901177895157,1.3821749981126665,1.784243165499952,9.518813224537197
10,0.20321015726767622,0.5205611553679681,1.1791511358928037,0.029486458413120725,0.013896813135744117,0.01866051127382776,0.012216037634018078,1.2863795453032825,0.7570320499270915,1.3691458004670642,1.7884569826631345,9.521252834433424
11,0.2024911356527441,0.5445233091090014,1.2791009559481252,0.03094659212522456,0.013729412688737442,0.018430900485263968,0.012530367253707021,1.25355582032197,0.7434654724120567,1.3555463056840245,1.7926569601030546,9.523738737198892
12,0.20249843860691702,0.5694982597640675,1.3832057899998085,0.0325452711157657,0.013611500596641592,0.018272003657580242,0.012773119727716976,1.2218262523484373,0.7305514034323622,1.341829574886363,1.7967064172815719,9.526188710116704
13,0.20209129866788722,0.5905802821420205,1.4740693072883306,0.03410702758898049,0.01353566996609489,0.018171403872157755,0.012948162957864265,1.1940805325663262,0.719431056951859,1.3293563884387873,1.800239967725759,9.528370474277457
14,0.20061890474991842,0.6109120069188715,1.5670898163215456,0.03595551485982647,0.013457298959109226,0.018067285903656864,0.01310510779200565,1.164329995079592,0.7076785516063537,1.3154714924343824,1.8040195026258163,9.530751340004569
15,0.19856082825582863,0.6283809224983081,1.6516874336770884,0.03785204510946578,0.013368016199577669,0.017947349627782803,0.013225861432351464,1.136464849796657,0.6968211413631716,1.3019752847230612,1.8075474733386823,9.533020559917096
16,0.19529945021289274,0.6429512927163464,1.7298982607433404,0.03990930633085708,0.013246053112993235,0.017781922421416654,0.013320928507538035,1.1085813191123963,0.6860866111018669,1.287983975987854,1.811061206361888,9.53532928019974
17,0.19198232615115277,0.6557672838750194,1.802515174492304,0.041983490249841944,0.013095689032566731,0.017577250412005568,0.013384059214226937,1.082438542437842,0.676127926570609,1.2744142697853442,1.8143350551397621,9.537528459532718
18,0.18650644350447007,0.6632505904347731,1.8614819898681285,0.04419621054293311,0.012892084773457565,0.01729934481793481,0.013418789911484754,1.0562457871270141,0.6662275875415364,1.2603750387302861,1.8175879546197995,9.539764650471856
19,0.18185928760219564,0.6714883231006076,1.9229011942761067,0.046467067138516026,0.012644298381293653,0.016961406184015267,0.01341932256476735,1.0308474590795556,0.6566830476621833,1.2463306781300874,1.8207079578285315,9.541963925507229
20,0.17814824396716472,0.6803004720655542,1.9850651119937819,0.04872305701215867,0.012394229571346033,0.016621774533886812,0.013389004718240857,1.0070087953594244,0.6477855110480207,1.232745567764456,1.8236015901906386,9.544057111332721
21,0.17693720355457798,0.6946709876844387,2.064881098652693,0.05112804623936048,0.01216852621646129,0.016317875443142303,0.013333074615187639,0.9831394791379389,0.6389689852101583,1.2187251453477546,1.8264648846216924,9.546183787006658
22,0.17830747445099399,0.7140229316323109,2.158488435316851,0.05355010024043464,0.012026825017874724,0.016131137654040964,0.013268819162785602,0.9607933453228507,0.6308541802852449,1.2051847479515916,1.8291195075660054,9.548206807056502
23,0.18020819484259964,0.734958716077889,2.2588847209909853,0.056165868832486435,0.011966874428632385,0.016057488798679104,0.013208917878080078,0.9384814103118918,0.6229291257963455,1.1912331610542417,1.831751678347427,9.550261130935652
24,0.1817373629049368,0.7548813654959488,2.357368977580889,0.05889597644447667,0.011965817346441596,0.016063508895606947,0.01316733552838149,0.9169389774271336,0.6154593601923023,1.1773336769821137,1.834279948554378,9.552278855265762
25,0.18275568626086147,0.7718656949846839,2.4442254988923633,0.06145565015213567,0.011991214190026068,0.01610340416165848,0.013149430346286212,0.8981185179271417,0.6090830065951761,1.1648329712126042,1.8364801801344905,9.554069984559442
26,0.18243097932040842,0.7870288503709978,2.5307055349617604,0.06438216774470548,0.012017325975156265,0.016142540009979525,0.013150468113298858,0.8779519753311945,0.6023950867111909,1.1510613664823264,1.83882868267723,9.556018496702217
27,0.18127391334228166,0.7993222159443578,2.608161804487222,0.06729338873336665,0.012017401027693077,0.016143858239209646,0.013166601802932972,0.8590695109618478,0.5962513464857735,1.1378104788153753,1.841016545023314,9.557869795066626
28,0.17895454785185172,0.8088650972890287,2.6795917149697224,0.07036993001125809,0.011977554950394582,0.016089043654277227,0.013191021648780997,0.8401750748204586,0.590199636102052,1.1242044846859747,1.843191043639833,9.55974751662875
29,0.17548634698676768,0.8145951126687943,2.7389264266563154,0.07339809509198165,0.011887962912846332,0.015965190145757962,0.01321369990736264,0.8224496957666981,0.5845847511043178,1.1111275024883596,1.8452120338095492,9.561530743322606
30,0.17255065422458193,0.8212475567492731,2.8025065863709906,0.07657225621504098,0.011754498583967352,0.015781471883101385,0.013228091962871578,0.804685398623845,0.579007830245012,1.0977134402879825,1.8472136891159874,9.56333860799717
31,0.1690121920592812,0.8257762466238187,2.860139781007762,0.07978862048126213,0.011593237928631895,0.015560516050695437,0.01322990983344831,0.7874618526277497,0.5736457007993098,1.0844051538211978,1.8491277182521555,9.56511136878831
32,0.16537170490383635,0.8289203502246523,2.912404260690875,0.08293338030298228,0.011411053929231894,0.01531168937053676,0.013217448287630319,0.7712834194919208,0.5686361995351948,1.0716313857106519,1.8508970139063747,9.56679378919295
33,0.16534307227891915,0.8401960105432373,2.989627908179926,0.08623075556090976,0.011246668267733182,0.015089507666771041,0.013191179048811754,0.7550793943960267,0.5636798099585661,1.0585448898781782,1.8526410606657333,9.568498320018804
34,0.16706393701814934,0.8549646983498931,3.075944063522902,0.08949398154238473,0.011160662504918189,0.014976954384144914,0.013164254440994769,0.7399196794498317,0.5591590917967428,1.0459947319669527,1.8542531486597078,9.5701152799568
35,0.16907064268125677,0.8707369685889678,3.1672826890579158,0.09295090581589609,0.011143929382187319,0.014960191011789527,0.013148412538119198,0.7247940046444092,0.5547928510460145,1.033149578111141,1.855848733626957,9.571752781090279
36,0.17149390798729028,0.887493554507967,3.262171541892419,0.0964971736216605,0.011183072883528317,0.015019347843773439,0.013153595771456743,0.7102061499019449,0.5507375490195381,1.0204350602674563,1.8573803949308936,9.573356711803868
37,0.17305763705803154,0.9012098578473587,3.3444280747520065,0.0997758391581891,0.011247536215029323,0.01511134077771717,0.01318017687926729,0.6974782968265165,0.5473327699368472,1.0090674716326689,1.8587144198229244,9.574776860660322
38,0.17332757998800205,0.9129215516346384,3.42608266596631,0.10347755843938723,0.011315716652277794,0.015206651667561457,0.013232482442225553,0.6838526497798622,0.543811640715651,0.9966150043952853,1.86014091595004,9.576317879557477
39,0.1731782933440777,0.9230749829482028,3.502134187768832,0.10712115449011196,0.011360564078564903,0.015268136127902263,0.013299933546538878,0.6711053834061935,0.5406201889034737,0.9847007032920195,1.8614729833019903,9.577778222390076
40,0.17161667020025734,0.9299809633260533,3.5707392472696062,0.11093810651846926,0.01137122232655963,0.01528138814069389,0.013379744375862427,0.6583579730992738,0.5375112541267014,0.9725332281855641,1.862800640459289,9.579255616824677
41,0.169801962262752,0.9355180543810621,3.6340004780053285,0.11467118660930396,0.011340935781295441,0.015237928841180156,0.01345864443218725,0.6464061701676469,0.5346534246812938,0.9608997070084517,1.8640381487660393,9.580655109032906
42,0.16763324549031478,0.9400716697829178,3.6961149605845875,0.11856334924190373,0.011274987799607372,0.015145675299600656,0.013535427991279204,0.6344341350295107,0.5318379585667969,0.9490263088646558,1.8652678199235226,9.582070381627256
