Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil,System Age
0.48051948051948057,15.061164641809805,1.9166666666666667,7.083507889959504,107.62480481395437,72.8288897581857
0.48049782216505155,15.057247669946463,1.916376449132744,7.080541284055763,107.62325263870926,72.82819738717737
0.48047786091782935,15.05346234084912,1.9161075713126605,7.077714053741165,107.6212083196406,72.8273401408833
0.480459550309359,15.049808134914883,1.9158594852715132,7.0750241298833165,107.61868747200992,72.82630625723336
0.4804428438711857,15.046284532540867,1.9156316430743994,7.072469443349829,107.61570571107873,72.8250839679315
0.48042769513485434,15.042891014124178,1.9154234967864159,7.070047925008309,107.61227865210857,72.82366149834544
0.48041405763191014,15.039627060061932,1.9152344984726597,7.067757505726366,107.60842191036096,72.82202706758652
0.4804018848938981,15.036492150751235,1.915064100198228,7.065596116371609,107.60415110109741,72.82016888877992
0.48039113045236337,15.033485766589198,1.9149117540282177,7.063561687811646,107.59948183957945,72.81807516952561
0.48038174783885096,15.030607387972934,1.9147769120277258,7.061652150914085,107.59442974106861,72.81573411254989
0.480373690584906,15.027856495299552,1.9146590262618497,7.059865436546536,107.58901042082641,72.81313391654791
0.4803669122220735,15.025232568966164,1.9145575487956858,7.0581994755766075,107.58323949411437,72.81026277721745
0.48036136628189857,15.02273508936988,1.9144719316943317,7.056652198871907,107.577132576194,72.8071088884838
0.48035700629592626,15.020363536907809,1.9144016270228843,7.055221537300045,107.57070528232686,72.80366044391621
0.4803537857957017,15.018117391977063,1.9143460868464404,7.053905421728628,107.56397322777444,72.79990563833584
0.48035165831276994,15.015996134974754,1.9143047632300971,7.052701783025266,107.55695202779827,72.79583266961501
0.48035057737867604,15.01399924629799,1.9142771082389516,7.051608552057567,107.54965729765988,72.79142974066832
0.4803504965249651,15.012126206343885,1.9142625739381007,7.05062365969314,107.5421046526208,72.78668506163477
0.4803513692831822,15.010376495509545,1.9142606123926418,7.049745036799593,107.53430970794253,72.78158685225132
0.4803531491848723,15.008749594192086,1.9142706756676715,7.048970614244536,107.52628807888661,72.77612334441724
0.48035578976158066,15.007244982788613,1.9142922158282871,7.048298322895577,107.51805538071456,72.77028278494903
0.48035924454485224,15.005862141696241,1.9143246849395856,7.047726093620323,107.5096272286879,72.76405343852535
0.4803634670662322,15.00460055131208,1.914367535066664,7.047251857286385,107.50101923806815,72.75742359082136
0.48036841085726545,15.003459692033239,1.9144202182746193,7.046873544761371,107.49224702411686,72.7503815518317
0.48037402944949725,15.00243904425683,1.9144821866285486,7.046589086912888,107.48332620209551,72.74291565938127
0.4803802763744726,15.001538088379961,1.9145528921935488,7.046396414608547,107.47427238726567,72.73501428282269
0.48038710516373656,15.000756304799747,1.9146317870347171,7.046293458715956,107.46510119488882,72.72666582691929
0.48039446934883423,15.000093173913296,1.9147183232171503,7.046278150102722,107.45582824022651,72.71785873591232
0.48040232246131065,14.999548176117719,1.9148119528059457,7.046348419636455,107.44646913854025,72.70858149777058
0.48041061803271096,14.999120791810125,1.9149121278662005,7.046502198184765,107.43703950509158,72.6988226486211
0.4804193095945802,14.998810501387627,1.915018300463011,7.046737416615258,107.427554955142,72.68857077735868
0.4804283506784634,14.998616785247336,1.9151299226614749,7.0470520057955435,107.41803110395306,72.67781453043212
0.48043769481590576,14.998539123786362,1.915246446526689,7.04744389659323,107.40848356678624,72.666542616805
0.4804472955384522,14.998576997401813,1.9153673241237503,7.047911019875928,107.39892795890312,72.65474381308825
0.48045710637764794,14.998729886490803,1.915492007517756,7.048451306511243,107.38937989556518,72.64240696884191
0.4804670808650379,14.998997271450442,1.9156199487738028,7.049062687366786,107.37985499203397,72.62952101204264
0.4804771725321673,14.999378632677839,1.9157505999569882,7.049743093310165,107.37036886357099,72.61607495471422
0.48048733491058115,14.999873450570107,1.9158834131324087,7.050490455208989,107.36093712543777,72.60205789871713
0.48049752153182457,15.000481205524354,1.9160178403651618,7.0513027039308644,107.35157539289584,72.58745904169362
0.48050768592744253,15.001201377937694,1.9161533337203442,7.052177770343403,107.34229928120673,72.57226768316399
