Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil,System Age
0.48051948051948057,15.061164641809805,1.9166666666666667,7.083507889959504,107.62480481395437,72.8288897581857
0.4804927072008764,15.060680253126542,1.9165598315667352,7.0831678663133495,107.62356241614944,72.82744419099706
0.4804658898396515,15.060182205370179,1.9164527378983378,7.082821725524295,107.62237033705442,72.82600296855382
0.4804389622040089,15.059668774638306,1.9163451245913552,7.0824685797453455,107.6212200915752,72.82455877869391
0.4804118580621516,15.05913823702851,1.9162367305756676,7.082107541129505,107.62010319461761,72.82310430963547
0.4803845111822826,15.058588868638383,1.9161272947811554,7.081737721829778,107.61901116108754,72.82163225000944
0.48035685533260486,15.058018945565513,1.9160165561376987,7.081358233999168,107.61793550589088,72.82013528889598
0.48032882428132145,15.05742674390749,1.915904253575178,7.080968189790681,107.61686774393347,72.8186061158652
0.48030035179663527,15.056810539761901,1.9157901260234738,7.08056670135732,107.61579939012118,72.81703742102188
0.48027137164674943,15.056168609226338,1.9156739124124662,7.08015288085209,107.6147219593599,72.81542189505436
0.48024181759986684,15.055499228398391,1.9155553516720356,7.079725840427995,107.61362696655549,72.8137522292874
0.4802116234241905,15.054800673375647,1.9154341827320622,7.079284692238039,107.61250592661379,72.81202111573927
0.4801807228879234,15.054071220255695,1.9153101445224263,7.078828548435226,107.61135035444072,72.81022124718284
0.4801490497592686,15.053309145136128,1.9151829759730086,7.078356521172561,107.6101517649421,72.80834531721077
0.4801165378064291,15.05251272411453,1.915052416013689,7.077867722603049,107.60890167302384,72.80638602030481
0.4800831207976078,15.051680233288495,1.9149182035743482,7.077361264879692,107.60759159359179,72.80433605190915
0.48004873250100777,15.05080994875561,1.914780077584866,7.076836260155497,107.60621304155181,72.80218810850782
0.480013306684832,15.049900146613464,1.9146377769751233,7.076291820583467,107.6047575318098,72.79993488770627
0.4799767771172835,15.048949102959648,1.914491040675,7.075727058316606,107.60321657927159,72.79756908831679
0.4799390775665652,15.047955093891751,1.9143396076143766,7.075141085507919,107.60158169884306,72.79508341044829
0.47990014180088014,15.046916395507361,1.9141832167231334,7.07453301431041,107.5998444054301,72.79247055559982
0.47985990358843134,15.045831283904068,1.9140216069311509,7.073901956877084,107.59799621393856,72.78972322675845
0.47981829669742176,15.044698035179461,1.9138545171683092,7.073247025360943,107.59602863927432,72.78683412850084
0.47977525489605444,15.043514925431131,1.9136816863644885,7.0725673319149935,107.59393319634324,72.7837959670992
0.4797307119525323,15.042280230756667,1.9135028534495695,7.071861988692239,107.59170140005119,72.78060145063094
0.47968460163505844,15.040992227253655,1.9133177573534323,7.071130107845685,107.58932476530404,72.77724328909267
0.4796368577118358,15.039649191019688,1.9131261370059574,7.070370801528334,107.58679480700766,72.77371419451785
0.4795874139510673,15.038249398152354,1.9129277313370248,7.069583181893192,107.58410304006793,72.77000688109881
0.4795362041209561,15.036791124749243,1.912722279276515,7.068766361093261,107.5812409793907,72.76611406531235
0.4794831619897051,15.035272646907943,1.9125095197543083,7.067919451281548,107.57820013988184,72.7620284660497
0.47942822132551727,15.033692240726046,1.9122891917002853,7.067041564611055,107.57497203644724,72.75774280475025
0.47937131589659565,15.032048182301137,1.9120610340443258,7.066131813234789,107.57154818399275,72.7532498055391
0.47931237947114325,15.03033874773081,1.9118247857163106,7.065189309305752,107.56792009742423,72.7485421953689
0.47925134581736306,15.02856221311265,1.9115801856461199,7.064213164976948,107.56407929164757,72.74361270416529
0.47918814870345805,15.02671685454425,1.9113269727636337,7.063202492401383,107.56001728156865,72.7384540649764
0.4791227218976312,15.024800948123197,1.9110648859987327,7.06215640373206,107.5557255820933,72.73305901412618
0.47905499916808564,15.022812769947082,1.9107936642812973,7.061074011121985,107.55119570812742,72.72742029137173
0.4789849142830242,15.020750596113492,1.9105130465412075,7.05995442672416,107.54641917457687,72.72153064006427
0.4789124010106499,15.018612702720018,1.9102227717083435,7.058796762691592,107.54138749634751,72.71538280731414
0.47883739311916584,15.01639736586425,1.9099225787125862,7.057600131177282,107.53609218834522,72.70896954415961
0.47875982437677495,15.014102861643776,1.9096122064838155,7.056363644334237,107.53052476547587,72.70228360573935
0.4786796285516802,15.011727466156186,1.9092913939519118,7.05508641431546,107.52467674264533,72.69531775146876
0.47859673941208464,15.00926945549907,1.9089598800467555,7.053767553273957,107.51853963475946,72.68806474522019
