Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil,SystemA Age
0.33307072328437853,10.595148940214184,1.3285320961865175,3.145169566952169,76.83889698339091,35.51345130641129
0.3136931709852793,10.312327269023243,0.9850781007985426,2.8272413085179062,76.76839597140739,33.44357402015668
0.3309727888359574,9.882651337983647,1.1195389378645226,2.4697971348592764,76.58068596424079,31.986849886445214
0.33317694213467575,9.472012020894464,1.2040404568646919,2.467044554293525,76.31522294507857,30.84936553507648
0.3334340704962252,9.096287454038256,1.255984245937831,2.586382999855624,76.00094461421584,29.91444494487929
0.3334745208777883,8.753651109627324,1.2875660183778947,2.6731801003954367,75.65622914874044,29.117180761685685
0.33347526747363376,8.440822490185418,1.3064203885297625,2.736735170746692,75.29287767341557,28.417678676192224
0.3334769264477797,8.15465447712476,1.317833204568222,2.784472838465503,74.91781793172018,27.789498645344835
0.33347674939606536,7.933012338033514,1.3246734512902805,2.821346935741984,74.53573204584161,27.217968400963297
0.33347649496307075,8.095501052473796,1.3285947926911814,2.8506842974872137,74.14969676522335,26.69104933642124
0.3334765323508723,8.248871701837146,1.3309637340088356,2.8748746565089083,73.76143214325745,26.20056846169095
0.33347657756614807,8.393549966060672,1.3324631205452713,2.8956508927099405,73.3721210606869,25.74208987766577
0.33347656531012365,8.52994711263324,1.333328842548047,2.913883764902244,72.98275308165937,25.311815234156633
0.3334765423316243,8.65846303342805,1.3337904452863636,2.9300656900893043,72.59400639723258,24.90635789783234
0.33347653878407624,8.779481949837258,1.3340553457995026,2.944646150975413,72.2063155581962,24.523055199487295
0.3334765413600081,8.893395488895823,1.3342328870730533,2.958054917066645,71.81999173493111,24.159830281583815
0.33347654531468446,9.000575836244995,1.334358306705024,2.9705261307212187,71.43531972443535,23.81522336893673
0.3334765477152745,9.101374856610779,1.3344389932712457,2.982146695882887,71.05256494988488,23.4878496845186
0.3334765474837606,9.196128115536942,1.3344813955146215,2.992948316561792,70.6719607336005,23.176388493660557
0.33347654539695404,9.285157013473418,1.3344954184517768,3.002976619080138,70.29370216363081,22.87958730540537
0.3334765439741242,9.368770043284002,1.3344974953274469,3.0123112275700215,69.91794258776511,22.596486308393484
0.33347654337885363,9.44722451199849,1.3345002893489455,3.021031742580041,69.54483039782804,22.326286579990928
0.3334765431864757,9.520827705117343,1.334502813605461,3.0291964865304544,69.17447509849993,22.067313380742682
0.33347654327694987,9.58989256616895,1.3345053597368957,3.0368487560089488,68.8069652550161,22.21038979459955
0.33347654353565015,9.654702053944826,1.3345080458728804,3.0440240940755605,68.44238505352993,22.37142941744103
0.3334765438672151,9.715507585427106,1.3345107107963188,3.0507505689288745,68.08081390411323,22.528118366486012
0.3334765441959015,9.772543066964706,1.334513129575566,3.0570512713885236,67.72232564688248,22.680728699758728
0.33347654446549935,9.826028204486352,1.3345151160881672,3.0629486787623015,67.3669868943853,22.82946745701714
0.3334765446390893,9.876168329130289,1.3345165275606272,3.0684646658438095,67.0148570340782,22.974601753653246
