Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil
4.37024720428131e-81,0.0624335821107036,8.644816811248793e-20,0.003953964152437055,4.781627277742175
5.453859852994328e-82,0.05829516953845988,5.130590697867403e-20,0.003691875475070564,4.735342724743629
6.80615670137973e-83,0.054431071814719324,3.0449414352876276e-20,0.0034471593565224908,4.689483180208924
8.493758602597855e-84,0.05082310596840099,1.807134673242493e-20,0.003218664256012884,4.644046280142718
1.0599805200574635e-84,0.04745429428741857,1.0725118353308694e-20,0.0030053149626903105,4.599029565243145
1.3228050801415575e-85,0.044308784428033425,6.365223654642457e-21,0.002806107536099069,4.554430489680101
1.6507975825376724e-86,0.04137177481976454,3.777680659451151e-21,0.0026201045820179263,4.510246429267309
2.060116565489656e-87,0.038629445014843826,2.2420062418990406e-21,0.0024464308414404623,4.466474689069066
2.5709271132314956e-88,0.03606889065445592,1.3306026744580628e-21,0.0022842690719397435,4.423112510479356
3.2083942881069634e-89,0.03367806274574189,7.896960517715909e-22,0.0021328562020368202,4.380157077808222
4.003922886407266e-90,0.031445710963833,4.68674733753728e-22,0.0019914797404773066,4.337605524408585
4.996704594484571e-91,0.029361330712110317,2.7815259499697496e-22,0.001859474423519106,4.295454938373563
6.235648765688681e-92,0.027415113691576332,1.6508008759910242e-22,0.0017362190844547943,4.253702367834642
7.78179193782148e-93,0.025597901746736908,9.797296811853824e-23,0.0016211337306377563,4.2123448258846246
9.711304795862745e-94,0.023901143770814245,5.814573169640067e-23,0.0015136768142579797,4.171379295153742
1.2119244717888865e-94,0.022316855467497933,3.450876480969053e-23,0.001413342684024498,4.130802732058968
1.5124238773210084e-95,0.020837581779887808,2.0480520477554276e-23,0.0013196592057630279,4.090612070750939
1.8874327880473624e-96,0.01945636180983794,1.2154932850964839e-23,0.0012321855407325048,4.050804226777003
2.355426003790013e-97,0.0181666960626258,7.213800683111725e-24,0.0011505100712061688,4.011376100480598
2.939459192648591e-98,0.01696251586280323,4.28130051673068e-24,0.00107424846355517,3.972324580153629
3.668304727612326e-99,0.01583815479732693,2.5408983308160986e-24,0.0010030418597212528,3.933646544959641
4.577869156435425e-100,0.014788322051575447,1.5079913924085269e-24,0.0009365551885673274,3.8953388676417218
5.71296213634786e-101,0.013808077512793398,8.949740381181422e-25,0.000874475589160489,3.857398417030954
7.129503980138159e-102,0.01289280852380374,5.311559024393523e-25,0.0008165109385677119,3.819822060367886
8.897280568236511e-103,0.012038208177601838,3.152343874570754e-25,0.000762388477236708,3.782606665450466
1.1103381347487915e-103,0.011240255050691357,1.8708766781855242e-25,0.0007118535254933545,3.745749102618783
1.3856489789464919e-104,0.010495194279798552,1.1103419183464376e-25,0.0006646682851162494,3.70924624658979
1.729223767757297e-105,0.009799519892917479,6.589740467730702e-26,0.0006206107203489571,3.6730949781493965
2.1579887001757885e-106,0.009149958311541275,3.9109285810550317e-26,0.0005794735130843191,3.637292185714329
2.693066864404645e-107,0.008543452946450572,2.321087217472914e-26,0.0005410630873045324,3.601834766770386
3.3608188659934927e-108,0.007977149814567715,1.3775362447714997e-26,0.000505198698186071,3.5667196291968244
4.194141482082136e-109,0.0074483841092021184,8.175505389776489e-27,0.0004717115815835588,3.531943692484103
5.234088319877405e-110,0.006954667660484324,4.852060236669411e-27,0.0004404441598899377,3.4975038888523833
6.531892321066569e-111,0.006493677226988452,2.879637088822494e-27,0.00041124930053640694,3.4633971642767305
8.151489750750868e-112,0.006063243563441608,1.7090286102906918e-27,0.00038398962364251003,3.429620479427256
1.0172670015135017e-112,0.0056613412130843465,1.0142871135148826e-27,0.0003585368555588994,3.3961708105283193
1.2695006483603543e-113,0.0052860789766417905,6.01966721006155e-28,0.00033477122526034796,3.3630451501422036
1.584276196701331e-114,0.004935691013061124,3.572597229823281e-28,0.0003125809007489846,3.330240507884529
1.9771010520364175e-115,0.0046085285301375204,2.1202917904179833e-28,0.00029186146281558954,3.297753911073452
2.4673277160276981e-116,0.0043030520259246755,1.2583666692078097e-28,0.0002725154136824852,3.265582405319007
3.079107186760642e-117,0.0040178240444270034,7.468248857677187e-29,0.00025445171821625296,3.2337230550563394
3.842578756755696e-118,0.0037515024114789432,4.4323123271622735e-29,0.0002375853755510513,3.20217294402593
4.7953548240723697e-119,0.0035028339189850906,2.630521952320726e-29,0.00022183701910695258,3.1709291757055236
5.984373865681263e-120,0.0032706484278001535,1.5611818912751006e-29,0.00020713254312104172,3.1399888736971744
7.468212859761387e-121,0.0030538533615007573,9.265419341948888e-30,0.00019340275393398085,3.1093491820707895
9.319973078313158e-122,0.002851428565137032,5.4989105409134295e-30,0.00018058304439100826,3.079007265670084
1.1630881418561284e-122,0.0026624215047717737,3.263534657310961e-30,0.0001686130898252648,3.0489603103804366
1.4514784692610941e-123,0.002485942785219505,1.9368670176076155e-30,0.00015743656419294752,3.0192055233646906
1.8113758286339476e-124,0.002321161964891308,1.1495063597661238e-30,0.00014700087502439105,2.9897401332654825
2.2605105497906717e-125,0.002167303648053318,6.822176531122399e-31,0.00013725691594395535,2.9605613903802803
2.8210092378059702e-126,0.002023643836109944,4.048876478705681e-31,0.00012815883559414045,2.9316665668075044
3.520484839375382e-127,0.001889506520742571,2.4029575700703224e-31,0.00011966382187658199,2.903052956568832
4.393396993593266e-128,0.0017642605028717823,1.4261252754749447e-31,0.00011173190049461639,2.8747178757073515
5.482749684766236e-129,0.0016473164224752573,8.463875212282643e-32,0.00010432574684948865,2.8466586623644785
6.8422098320827145e-130,0.0015381239852842355,5.02320412105674e-32,9.741051040502198e-05,2.8188726768365
8.538751188355193e-131,0.0014361693733082263,2.9812088445236136e-32,9.095365069426615e-05,2.7913573016124573
1.0655953799421333e-131,0.001340972827003544,1.7693101774245034e-32,8.492478419647153e-05,2.7641099413949624
1.3298121571954815e-132,0.0012520863877076454,1.0500634699539238e-32,7.929554136381492e-05,2.73712802310551
1.6595420801475189e-133,0.0011690917897165005,6.231995412679975e-33,7.403943312512635e-05,2.7104089958737796
2.0710292809994593e-134,0.001091598492085598,3.698611363498388e-33,6.913172623841554e-05,2.683950331014795
2.584545661159786e-135,0.0010192418408930242,2.195079603294619e-33,6.454932690565677e-05,2.6577495219924616
3.2253895857012943e-136,0.0009516813533171274,1.302752301134666e-33,6.027067210217932e-05,2.6318040843719888
4.025132206363355e-137,0.0008885991154542576,7.73167203396335e-34,5.627562810930018e-05,2.606111555761392
5.023172813147647e-138,0.0008296982863370114,4.588650688907078e-34,5.254539577271143e-05,2.5806694957430927
6.268679838852692e-139,0.0007747017011137595,2.723306815435864e-34,4.9062422040824494e-05,2.5554754857968134
7.823013140058308e-140,0.0007233505668164631,1.6162485475150505e-34,4.5810317366797146e-05,2.5305271292135956
9.762746888142332e-141,0.0006754032445797763,9.592233062164858e-35,4.277377858558399e-05,2.505822051002681
1.2183441992943564e-141,0.0006306341125804964,5.692870397956954e-35,3.993851690306506e-05,2.481357897790902
1.520435390737219e-142,0.0005888325043472715,3.3786474075327487e-35,3.729119065842768e-05,2.4571323377160486
1.8974307742798402e-143,0.0005498017174445457,2.005184995696546e-35,3.481934254339971e-05,2.4331430603141553
2.3679030132537434e-144,0.0005133580878658598,1.1900522256338903e-35,3.2511340982904355e-05,2.4093877764014726
2.9550299047421632e-145,0.00047933012578095757,7.062811175904612e-36,3.0356325401296005e-05,2.3858642179515264
3.6877362328806603e-146,0.0004475577085701506,4.191690131910715e-36,2.834415511663973e-05,2.3625701379676878
4.602118747250325e-147,0.0004178913273481567,2.4877156877563473e-36,2.6465361622518146e-05,2.3395033103522045
5.743224467887423e-148,0.00039019138343235696,1.476428158654978e-36,2.4711104032854513e-05,2.3166615297709163
7.167269925019259e-149,0.0003643275314445871,8.762416534966872e-37,2.3073127480071595e-05,2.2940426115150343
8.9444106643071e-150,0.0003401780659554667,5.200384663633532e-37,2.1543724270830966e-05,2.2716443913600983
1.116219745715315e-150,0.00031762934878504066,3.0863632813886692e-37,2.01156976165663e-05,2.2494647254222695
1.392988948614415e-151,0.0002965752742647857,1.8317180210374576e-37,1.878232776813732e-05,2.2275014900119716
1.7383836994555514e-152,0.0002769167699448124,1.0871017449000712e-37,1.753734039525397e-05,2.205752581486009
2.1694198575938585e-153,0.00025856133039671496,6.451812943869863e-38,1.6374877061871706e-05,2.1842159160976364
2.7073324030792853e-154,0.00024142258191817546,3.8290703200471233e-38,1.528946765861784e-05,2.1628894298448604
3.3786215771507732e-155,0.00022541987609132747,2.2725053629766574e-38,1.4276004662546943e-05,2.1417710783173756
4.2163584156137015e-156,0.00021047791028203655,1.3487035215102307e-38,1.3329719103084415e-05,2.1208588365431194
5.261813992174082e-157,0.0001965263732943598,8.004386781958532e-39,1.2446158121065787e-05,2.1001506988328167
6.566492636327037e-158,0.00018349961451289716,4.7505034822957364e-39,1.1621164015281218e-05,2.079644678624251
8.194669292201358e-159,0.00017133633497600786,2.8193644247891232e-39,1.085085467791762e-05,2.059338808326032
1.022655602125164e-159,0.00015997929892625157,1.6732575377304158e-39,1.013160532683845e-05,2.0392311391603517
1.276225364644543e-160,0.00014937506448073898,9.930574291690636e-40,9.460031448741095e-06,2.0193197410059835
1.5926683215516445e-161,0.000139473732153998,5.893671687655823e-40,8.832972872927166e-06,1.9996027022410088
1.9875740231667487e-162,0.00013022871005002204,3.4978204625023264e-40,8.247478900744169e-06,1.980078129584648
2.4803974839647542e-163,0.00012159649461855546,2.0759127138902707e-40,7.700794420721652e-06,1.9607441479402212
3.0954176331281856e-164,0.00011353646594395735,1.2320282421267133e-40,7.190346944066103e-06,1.9415989002374652
3.8629334150783523e-165,0.0001060106966033882,7.311933585845424e-41,6.7137344995109045e-06,1.9226405472753172
4.8207564658256224e-166,9.898377319480352e-05,4.3395411676214817e-41,6.268714330554406e-06,1.9038672675650623
6.016073901783921e-167,9.242262969496284e-05,2.5754634289809656e-41,5.853192341901479e-06,1.885277257173535
7.507772991295499e-168,8.629639186335244e-05,1.52850534602811e-41,5.465213245450778e-06,1.8668687295672244
9.369342233662994e-169,8.057623195977319e-05,9.071488131209033e-42,5.102951359453969e-06,1.8486399154564666
1.1692491767305352e-169,7.523523309196583e-05,5.383814791914904e-42,4.7647020175521786e-06,1.8305890626404602
1.4591671466250533e-170,7.024826255499815e-05,3.195226769235527e-42,4.448873547267282e-06,1.812714435852734
1.8209709308865192e-171,6.559185356631701e-05,1.8963271400366502e-42,4.15397978019678e-06,1.7950143166077606
2.2724847792835224e-172,6.12440948400247e-05,1.1254464492672193e-42,3.8786330586724026e-06,1.7774870030472922
2.8359525045020733e-173,5.7184527480711616e-05,6.679383970339969e-43,3.6215377059715733e-06,1.7601308097888724
3.5391333227431467e-174,5.339404871170019e-05,3.964130879108689e-43,3.381483929357089e-06,1.7429440677739607
4.4166694104629393e-175,4.985482198465387e-05,2.3526621162196467e-43,3.1573421272532953e-06,1.7259251241173037
5.511792549876488e-176,4.6550193047578486e-05,1.3962755524206275e-43,2.9480575737715864e-06,1.7090723419575207
6.878453941085009e-177,4.346461157626584e-05,8.286720837839933e-44,2.7526454555727408e-06,1.6923841003082294
8.583982105907573e-178,4.058355800038888e-05,4.918065214652637e-44,2.570186237710322e-06,1.6758587939102845
1.0712399824975405e-178,3.7893475179939055e-05,2.9188102180451097e-44,2.3998213366497765e-06,1.659494833084701
1.336856351682778e-179,3.538170461049465e-05,1.732277372732331e-44,2.240749080101695e-06,1.64329064358695
1.6683328985415066e-180,3.303642685712368e-05,1.0280849633622603e-44,2.0922209346575614e-06,1.6272446664622342
2.0819998026358294e-181,3.084660593662794e-05,6.101555723864661e-45,1.95353798347683e-06,1.6113553579013247
2.5982363483734156e-182,2.8801937386410966e-05,3.6211970389754853e-45,1.824047637450578e-06,1.5956211890979353
3.242474909680937e-183,2.689279977560445e-05,2.1491351695430884e-45,1.7031405643658801e-06,1.5800406461071235
4.046453874949441e-184,2.5110209430286588e-05,1.2754848541116533e-45,1.5902478216209647e-06,1.5646122297044298
5.049781237536982e-185,2.3445778159729738e-05,7.569843144924256e-46,1.4848381789977391e-06,1.549334455246322
6.30188588206781e-186,2.189167378477676e-05,4.492607266486705e-46,1.3864156188951657e-06,1.534205852531653
7.864452696564077e-187,2.0440583282589574e-05,2.666306244987809e-46,1.2945170022593872e-06,1.5192249656645131
9.814461476125981e-188,1.9085678374351794e-05,1.5824194215890158e-46,1.2087098892279086e-06,1.504390352917586
1.224797932962945e-188,1.7820583393990494e-05,9.39146142919393e-47,1.1285905042323936e-06,1.4897005865971717
1.5284893422216321e-189,1.663934528672253e-05,5.573714943884712e-47,1.053781835984774e-06,1.4751542529089705
1.907481721195807e-190,1.5536405596247016e-05,3.3079301352514864e-47,9.839318634057926e-07,1.4607499518251859
2.3804461151210406e-191,1.4506574308768063e-05,1.9632151787222264e-47,9.187118991479385e-07,1.4464862969527421
2.970683097000925e-192,1.3545005430770593e-05,1.165143663976445e-47,8.578150429182318e-07,1.432361915402317
3.7072706694554766e-193,1.2647174185617657e-05,6.914981976596804e-48,8.009547373221507e-07,1.4183754476589494
4.6264967914236894e-194,1.1808855721680728e-05,4.103955350318451e-48,7.478634194340416e-07,1.404525547453472
5.773647103077956e-195,1.1026105231796012e-05,2.435646191763032e-48,6.98291261747832e-07,1.3908108816350013
7.205235921208041e-196,1.0295239390505448e-05,1.4455255637684214e-48,6.520049965840041e-07,1.3772301300448495
8.991790414862562e-197,9.612819021730484e-06,8.5790134978328e-49,6.087868184207733e-07,1.3637819853911837
1.1221325123696502e-197,8.975632915322267e-06,5.0915372540439985e-49,5.684333589844442e-07,1.3504651531251282
1.4003677990930648e-198,8.380682716329431e-06,3.0217637046341992e-49,5.307547302757497e-07,1.337278351317788
1.7475921525484338e-199,7.825168815881676e-06,1.793378979873343e-49,4.955736310292543e-07,1.3242203105382855
2.1809115673933446e-200,7.306477177299355e-06,1.0643480032933061e-49,4.6272451240128833e-07,1.3112897737331366
2.721673508239323e-201,6.822167035431733e-06,6.316772332161688e-50,4.3205279896010215e-07,1.2984854961066319
3.39651859167025e-202,6.3699594113471e-06,3.748925405309106e-50,4.034141613128344e-07,1.2858062450020646
4.23869303523952e-203,5.947726388326706e-06,2.224940358070815e-50,3.7667383694641383e-07,1.2732507997845082
5.2896865310996736e-204,5.553481098699246e-06,1.3204742857678937e-50,3.517059960865042e-07,1.2608179517241784
6.601276234130629e-205,5.185368374399181e-06,7.836849797115633e-51,3.28393149590566e-07,1.2485065038813512
8.238077561509855e-206,4.841656017253468e-06,4.6510723763799275e-51,3.066255960887654e-07,1.2363152709918557
1.028072746882065e-206,4.5207266479157514e-06,2.760353306539931e-51,2.863009057710524e-07,1.2242430793540338
1.2829857026579852e-207,4.221070095097361e-06,1.6382351768209613e-51,2.673234383916234e-07,1.2122887667163849
1.601104900620033e-208,3.94127628927503e-06,9.722720958273616e-52,2.4960389322226547e-07,1.200451182166764
1.998102471038084e-209,3.6800286274430547e-06,5.770313332906032e-52,2.3305888883728486e-07,1.1887291860220885
2.493536484227864e-210,3.436097777679796e-06,3.424608821214574e-52,2.1761057075219983e-07,1.1771216497192187
3.1118144781324332e-211,3.2083358943812023e-06,2.032462520095861e-52,2.0318624507027167e-07,1.165627455707214
3.8833958947749895e-212,2.9956712169366293e-06,1.2062410953346569e-52,1.8971803641271858e-07,1.1542454973401342
4.846292663499989e-213,2.797103026431452e-06,7.158890093606509e-53,1.771425685230239e-07,1.1429746787711466
6.0479418572550516e-214,2.6116969366459183e-06,4.248711768364757e-53,1.6540066604247044e-07,1.131813914847347
7.547542678187226e-215,2.438580497189789e-06,2.5215573160934154e-53,1.544370760534581e-07,1.1207621310061169
9.41897290409645e-216,2.276939088082359e-06,1.4965127419767093e-53,1.4420020808027455e-07,1.109818263171815
1.175442847438463e-216,2.126012086462525e-06,8.881616025957818e-54,1.3464189132405363e-07,1.098981257653835
1.4668965519503618e-217,1.9850892873869624e-06,5.271128071275458e-54,1.257171479893229e-07,1.0882500710456238
1.8306168596919161e-218,1.8535075618761344e-06,3.128348609372662e-54,1.1738398163562694e-07,1.0776236701245623
2.2845224378859918e-219,1.7306477364826355e-06,1.856635788285123e-54,1.0960317955832175e-07,1.067101031752573
2.8509749276986483e-220,1.6159316796963116e-06,1.1018901282336353e-54,1.0233812826849192e-07,1.0566811427785585
3.5578805896463737e-221,1.508819581478298e-06,6.53958015007456e-55,9.555464120386404e-08,1.0463629999405006
4.440065104466388e-222,1.4088074131205007e-06,3.881159059642972e-55,8.922079785985981e-08,1.0361456097693522
5.540989258962132e-223,1.3154245554784931e-06,2.3034193787005803e-55,8.330679358386076e-08,1.0260279884937977
6.914890040024642e-224,1.2282315844172082e-06,1.3670506033477884e-55,7.778479932587485e-08,1.0160091619456268
8.629452617739797e-225,1.1468182030487311e-06,8.113274418867034e-56,7.26288306856507e-08,1.0060881654663116
