Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil
77.00000000000001,0.0,35.99999999999998,0.0,0.0
77.00831372256539,0.0,36.00388693522535,0.0,0.0
77.01688251391293,0.0,36.00789312338784,0.0,0.0
77.02571412313995,0.0,36.01202218744203,0.0,0.0
77.03481652997036,0.0,36.01627785816793,0.0,0.0
77.04419795131739,0.0,36.020663977239266,0.0,0.0
77.05386684801381,0.0,36.02518450037007,0.0,0.0
77.06383193171294,0.0,36.02984350054109,0.0,0.0
77.07410217196325,0.0,36.03464517130746,0.0,0.0
77.08468680345948,0.0,36.03959383018882,0.0,0.0
77.0955953334736,0.0,36.04469392214347,0.0,0.0
77.10683754946774,0.0,36.04995002312775,0.0,0.0
77.11842352689251,0.0,36.05536684374193,0.0,0.0
77.13036363717308,0.0,36.060949232964006,0.0,0.0
77.14266855588555,0.0,36.06670218197244,0.0,0.0
77.15534927112648,0.0,36.072630828059104,0.0,0.0
77.16841709207738,0.0,36.07874045863355,0.0,0.0
77.18188365776679,0.0,36.08503651531951,0.0,0.0
77.19576094603201,0.0,36.09152459814481,0.0,0.0
77.21006128268216,0.0,36.098210469825396,0.0,0.0
77.22479735086435,0.0,36.10510006014434,0.0,0.0
77.23998220063461,0.0,36.112199470426546,0.0,0.0
77.25562925873473,0.0,36.11951497810971,0.0,0.0
77.271752338576,0.0,36.127053041412125,0.0,0.0
77.28836565043075,0.0,36.13482030409747,0.0,0.0
77.30548381183196,0.0,36.142823600336996,0.0,0.0
77.32312185818124,0.0,36.15106995966912,0.0,0.0
77.34129525356471,0.0,36.159566612056196,0.0,0.0
77.36001990177661,0.0,36.168320993038385,0.0,0.0
77.37931215754905,0.0,36.177340748983944,0.0,0.0
77.3991888379869,0.0,36.186633742435404,0.0,0.0
77.41966723420565,0.0,36.19620805755066,0.0,0.0
77.44076512316977,0.0,36.206072005637786,0.0,0.0
77.46250077972861,0.0,36.21623413078218,0.0,0.0
77.48489298884624,0.0,36.22670321556445,0.0,0.0
77.50796105802064,0.0,36.237488286866764,0.0,0.0
77.53172482988793,0.0,36.24859862176576,0.0,0.0
77.55620469500518,0.0,36.26004375350889,0.0,0.0
77.58142160480587,0.0,36.27183347757155,0.0,0.0
77.60739708472025,0.0,36.28397785779126,0.0,0.0
77.63415324745289,0.0,36.296487232575345,0.0,0.0
77.66171280640754,0.0,36.309372221177526,0.0,0.0
77.6900990892497,0.0,36.32264373003879,0.0,0.0
77.71933605159522,0.0,36.336312959187346,0.0,0.0
77.74944829081271,0.0,36.35039140869163,0.0,0.0
77.78046105992577,0.0,36.36489088516007,0.0,0.0
77.81240028160057,0.0,36.37982350828076,0.0,0.0
77.84529256220186,0.0,36.39520171739305,0.0,0.0
77.87916520589998,0.0,36.41103827808308,0.0,0.0
77.91404622880948,0.0,36.42734628879401,0.0,0.0
77.94996437313817,0.0,36.444139187441195,0.0,0.0
77.98694912132422,0.0,36.461430758021685,0.0,0.0
78.0250307101366,0.0,36.47923513720669,0.0,0.0
78.06424014471241,0.0,36.49756682090448,0.0,0.0
78.10460921250316,0.0,36.51644067078067,0.0,0.0
78.14617049709867,0.0,36.535871920721426,0.0,0.0
78.18895739189685,0.0,36.55587618322447,0.0,0.0
78.23300411358338,0.0,36.57646945570129,0.0,0.0
78.27834571538479,0.0,36.597668126673376,0.0,0.0
78.32501810005377,0.0,36.61948898184329,0.0,0.0
78.37305803254536,0.0,36.64194921002118,0.0,0.0
78.42250315233733,0.0,36.665066408884954,0.0,0.0
78.47339198534745,0.0,36.68885859055202,0.0,0.0
78.52576395539539,0.0,36.71334418693807,0.0,0.0
