Non-woody tree parts,Woody tree parts,Ground vegetation,Detritus/Decomposers,Soil,Time
37.0,452.0,69.0,81.0,1121.0,1851
36.99243991646291,451.9962425804093,68.9889159574969,80.99256936385295,1121.0147850693972,1852
36.98507979903365,451.9868232731754,68.97782212868123,80.98462174777251,1121.0250253029342,1853
36.97796350492701,451.97228508126966,68.96680983513299,80.97626438107352,1121.0310160035758,1854
36.97113489135778,451.95317100766357,68.95597039843217,80.96760449307075,1121.0330524742874,1855
36.964637815540755,451.93002405532854,68.94539514015874,80.95874931307905,1121.031430018034,1856
36.95851613469071,451.90338722723595,68.9351753818927,80.9498060704132,1121.0264439377804,1857
36.95281370602246,451.8738035263573,68.92540244521403,80.94088199438801,1121.0183895364921,1858
36.94757438675077,451.8418159556639,68.91616765170272,80.9320843143183,1121.007562117134,1859
36.94284203409045,451.8079675181272,68.90756232293874,80.9235202595189,1120.994256982671,1860
36.93866050525627,451.77280121671873,68.8996777805021,80.91529705930456,1120.9787694360684,1861
36.93507365746304,451.73686005440976,68.89260534597277,80.90752194299014,1120.9613947802914,1862
36.932125347925535,451.7006870341718,68.88643634093074,80.90030213989043,1120.9424283183048,1863
36.92985943385855,451.6648251589762,68.88126208695599,80.89374487932025,1120.9221653530738,1864
36.92831977247688,451.62981743179444,68.87717390562851,80.8879573905944,1120.9009011875635,1865
36.927550220995315,451.59620685559787,68.87426311852829,80.88304690302768,1120.878931124739,1866
36.92759463662863,451.564536433358,68.87262104723531,80.8791206459349,1120.8565504675653,1867
36.92849687659164,451.5353491680462,68.87233901332957,80.8762858486309,1120.8340545190074,1868
36.93030079809911,451.5091880626338,68.87350833839103,80.87464974043046,1120.8117385820308,1869
36.93305025836584,451.48659612009243,68.87622034399969,80.87431955064838,1120.7898979596,1870
36.936789114606626,451.4681163433933,68.88056635173554,80.87540250859949,1120.7688279546805,1871
36.94156122403625,451.454291735508,68.88663768317856,80.8780058435986,1120.7488238702372,1872
36.94741044386951,451.4456652994078,68.89452565990874,80.88223678496051,1120.7301810092354,1873
36.95438063132118,451.4427800380642,68.90432160350605,80.88820256200003,1120.7131946746397,1874
36.96251564360607,451.44617895444856,68.9161168355505,80.89601040403198,1120.6981601694158,1875
36.97185933793895,451.4564050515324,68.93000267762206,80.90576754037114,1120.6853727965283,1876
36.98245557153463,451.474001332287,68.94607045130071,80.91758120033236,1120.6751278589427,1877
36.99434820160789,451.49951079968395,68.96441147816645,80.93155861323042,1120.6677206596235,1878
37.007581085373516,451.5334764566945,68.98511707979927,80.94780700838012,1120.6634465015363,1879
37.02219808004631,451.5764413062902,69.00827857777914,80.9664336150963,1120.662600687646,1880
37.038243042841046,451.6289483514423,69.03398729368605,80.98754566269376,1120.6654785209178,1881
37.05575983097253,451.69154059512243,69.0623345491,81.0112503804873,1120.6723753043166,1882
37.07479230165554,451.7647610403019,69.09341166560095,81.03765499779172,1120.6835863408076,1883
37.095384312104876,451.8491526899521,69.12730996476891,81.06686674392185,1120.6994069333557,1884
37.117579719535314,451.9452585470445,69.16412076818385,81.09899284819248,1120.720132384926,1885
37.14142238116166,452.05362161455054,69.20393539742575,81.13414053991843,1120.746057998484,1886
37.166956154198694,452.1747848954416,69.24684517407462,81.17241704841453,1120.7774790769943,1887
37.19422489586121,452.30929139268903,69.29294141971044,81.21392960299555,1120.8146909234222,1888
37.223272463364,452.45768410926433,69.34231545591318,81.25878543297631,1120.8579888407328,1889
37.25414271392184,452.62050604813896,69.39505860426283,81.30709176767164,1120.9076681318911,1890
37.286879504749535,452.79830021228423,69.45126218633939,81.35895583639632,1120.9640240998622,1891
37.32152669306187,452.9916096046716,69.51101752372283,81.41448486846518,1121.0273520476112,1892
37.35812813607364,453.2009772282726,69.57441593799314,81.47378609319301,1121.0979472781032,1893
37.396727690999626,453.4269460860585,69.64154875073031,81.53696673989464,1121.1761050943032,1894
37.43736921505463,453.67005918100074,69.71250728351431,81.60413403788488,1121.2621207991763,1895
37.47935090051961,453.9509013655962,69.79320176495627,81.68302248792159,1121.3609826402383,1896
37.49172907211123,454.27634523043696,69.85997931956214,81.76720835947309,1121.4796844738314,1897
37.469605708698566,454.5028920943976,69.86327522704951,81.79966014980592,1121.5863896680928,1898
37.4287020590334,454.6564997504865,69.82540722613308,81.79592476591755,1121.6843152959066,1899
37.38473937186749,454.76312599171166,69.76869305552755,81.77154911480544,1121.776678430156,1900
37.35343889595261,454.84872861108136,69.71545045394761,81.74208010346707,1121.8666961437245,1901
37.35052188004052,454.93926540160373,69.68799716010798,81.72306463889991,1121.9575855094963,1902
37.391709572883,455.060694156287,69.70865091272337,81.73004962810141,1122.0525636003547,1903
37.49272322323181,455.23897266813935,69.79972945050845,81.77858197806906,1122.1548474891833,1904
37.70401978431688,455.5123861128598,70.01002664388224,81.89351765227649,1122.2683798680705,1905
37.60137549901772,455.8357920483747,70.07215770664828,82.01871599936047,1122.4006939284275,1906
37.26141265693081,455.9218552112723,69.82187580500471,81.95825076535925,1122.5246920958175,1907
37.40051616658696,455.9112051735798,69.78038230497725,81.86389072020597,1122.627356762013,1908
37.643320233591936,456.08330226867935,69.96079738911459,81.92472536694576,1122.736159839076,1909
37.69350363366271,456.3647637519276,70.10431315675476,82.04771023942938,1122.8642757326998,1910
37.65804740430788,456.61584798449786,70.15013408565648,82.12627005852191,1123.003251111527,1911
37.62230895160234,456.843296201721,70.16284427706175,82.17541720146643,1123.1488083729168,1912
37.358293751677756,456.9210279573817,69.95828627696001,82.11786968657711,1123.2853762416457,1913
37.238191880275465,456.83736322054915,69.7491940448429,81.97794895926576,1123.3968752935716,1914
37.217718041750665,456.70042699718397,69.60795178716344,81.84369521772996,1123.4865109644059,1915
37.30476642822309,456.55054393268523,69.56250883704219,81.7430598882253,1123.5572667715228,1916
37.73676786681983,456.69807837610387,69.9137655857024,81.86775640195805,1123.6464693633477,1917
37.79911627845517,457.05985925940007,70.18387550138713,82.10313194724361,1123.7728280570057,1918
37.473669326996614,457.1997887197674,70.03648301438275,82.13297179575558,1123.9034808019107,1919
37.474609713257045,457.2063893500361,69.94975248724465,82.06808583289036,1124.023269724889,1920
37.86528910050689,457.4361508265443,70.2465605568395,82.17989871843527,1124.1532779499578,1921
37.85226460668285,457.7880282126459,70.39645749169561,82.34562527607407,1124.310283353978,1922
37.61820027960865,458.0028025544122,70.2964180674137,82.38293530322896,1124.4726057975079,1923
37.66821728578378,458.1110164784805,70.26624827845343,82.35098155979927,1124.6252937479846,1924
37.69227950918894,458.2674564373916,70.28341998724933,82.36709322513293,1124.7782083709853,1925
37.86724919031128,458.46313321073785,70.40947868286098,82.41756247629152,1124.9342823880284,1926
37.93175895260173,458.777947098437,70.55193463203939,82.53906747849658,1125.109346528812,1927
37.744679882463615,459.01734126571546,70.49082662716565,82.58734247472881,1125.290545699945,1928
37.99883207272616,459.2172818400933,70.61939535176484,82.6132166226864,1125.4687351093648,1929
38.153995467293704,459.65759535669514,70.87118196525824,82.80116228909465,1125.6738580609315,1930
38.09656257875483,460.05231806855204,70.93525067785448,82.91999505836587,1125.896376510945,1931
38.15183670755602,460.4233019926955,71.01859662116712,83.00707019815565,1126.1279024902108,1932
38.25031952969428,460.8373514406504,71.14715986123892,83.11600136285224,1126.3717285603113,1933
38.2279172264736,461.2595637629306,71.20714557370363,83.21615915699384,1126.6285017397074,1934
38.50971065680466,461.7152192074085,71.4325317553393,83.33557604629756,1126.8958460696401,1935
38.63790268849749,462.387170689576,71.71429141530734,83.58354274425737,1127.1988838566779,1936
38.235689041352565,462.88284514311204,71.55580022216077,83.66443913915688,1127.5143927547858,1937
37.920637587902824,463.01271130232647,71.19554310652507,83.50190792350402,1127.799818296632,1938
37.97396469648142,463.0231013268707,71.02364660824456,83.3238581272125,1128.0506135329113,1939
38.387447268641736,463.2337058922415,71.24901308317767,83.34619376151676,1128.2977194456137,1940
38.425487552747114,463.65877798779184,71.43534579186127,83.51372460196426,1128.5720184483234,1941
38.41582817263556,464.0026561457944,71.49534557182328,83.59893363044038,1128.856289499372,1942
38.69239761491577,464.48791627569346,71.7816592742178,83.77343267459608,1129.1613467365344,1943
38.44453917798291,464.9752252186623,71.77304481993754,83.9141882475333,1129.4878512335647,1944
38.24343540998492,465.1798419371152,71.57087416464483,83.84835155978669,1129.7990968614379,1945
38.30011375750778,465.33100965084736,71.50846159959687,83.78113294945297,1130.09403201332,1946
38.314499413576335,465.50278803518614,71.48349319149362,83.75921261677173,1130.3818529731943,1947
38.41686715816978,465.7024654370795,71.54142993662552,83.77528027859356,1130.668357851162,1948
38.791154371915745,466.0796067217584,71.86221751653765,83.92212760045368,1130.9710701551112,1949
38.89461102161433,466.67502272889914,72.16100364748091,84.18641824744246,1131.3128411742578,1950
38.68012361749721,467.1559592489577,72.15065544028292,84.31764275079281,1131.6733273967445,1951
38.57259035351679,467.4542851923212,72.05076447686754,84.31101468932627,1132.0268359479662,1952
38.92055405756955,467.81722949313206,72.25482170701046,84.37379799289842,1132.3794009916355,1953
39.379524360301744,468.5261268769678,72.75327785804002,84.66997501739365,1132.7714405860056,1954
39.161600082911576,469.31254588908206,72.89102833522553,84.95274797581743,1133.208182792455,1955
38.772749150226076,469.7370353381055,72.63419873285655,84.94374805702644,1133.6383709416627,1956
38.855313068264316,469.99826116550514,72.54315626710917,84.85656229788431,1134.044691067162,1957
39.14908204445271,470.43993129500836,72.74412020069813,84.93592591291305,1134.455735126205,1958
39.09133578921419,470.95366837969726,72.8198102964721,85.06114187720628,1134.8833558954532,1959
39.06558097840556,471.3699298087373,72.8260046744583,85.1114880269187,1135.3130707830726,1960
39.166104301711215,471.80222486677144,72.91592178311231,85.18142986198048,1135.7470872725871,1961
39.193567315509135,472.2496729368465,72.98442622514503,85.26396182212083,1136.188316846851,1962
39.333766285062104,472.7472895471687,73.14127421701762,85.38115095593606,1136.6406690034944,1963
39.149288224661376,473.18575246476973,73.0842998889016,85.44513302243666,1137.100090404288,1964
38.96732193320453,473.4278963864269,72.89724174855117,85.3801715896679,1137.545064600988,1965
39.234560759343175,473.7092540061704,73.01026744543663,85.38360008395495,1137.9802563583596,1966
39.50045943485374,474.1989886786785,73.28848784984562,85.54471737867988,1138.4337440779782,1967
39.64530128704106,474.81326885979513,73.55413833663911,85.7643224090022,1138.9168282717671,1968
39.74771642717134,475.50479398016716,73.79715191145115,85.99643614504522,1139.4311123769646,1969
39.703655006858774,476.16965635621807,73.90072755164117,86.17007409172139,1139.9673695760089,1970
39.64047558654391,476.6978010687724,73.89986722347014,86.24631378252276,1140.4994284113168,1971
39.6289909055561,477.17413321486157,73.89330798317174,86.28828265414502,1141.03326887041,1972
39.740013703224704,477.68355789151724,73.97978688697965,86.3591081432838,1141.5748709408097,1973
40.0538520018978,478.31379714364937,74.26503303408009,86.52417253272343,1142.130306719395,1974
40.34374827233173,479.18563599840377,74.67771633048146,86.83272607151552,1142.7265640038133,1975
40.29859058270443,480.0951757492146,74.88602006200921,87.11529414899476,1143.3589504764686,1976
40.29562756231887,480.8852771354902,74.98124473616183,87.27767798281985,1144.006924709976,1977
40.51757562610315,481.72020469238885,75.21278999562722,87.46291061510965,1144.672439483431,1978
40.856077147561294,482.74124583833935,75.61972934941556,87.76293018582851,1145.3721481387045,1979
40.97931410963045,483.8882792026249,75.95509914646098,88.10478179459874,1146.116387337991,1980
40.947020340580806,484.98394022204644,76.11963405185143,88.36435529308211,1146.8907500411942,1981
40.99483671872754,486.01696772241974,76.25732615138872,88.55997331886321,1147.6829924827337,1982
41.03618159271336,487.0048156495551,76.36174954796778,88.72028954523562,1148.4880768831345,1983
41.21687610521053,488.02763550111285,76.56933278030395,88.91033583132186,1149.3095496415326,1984
41.38826245128962,489.13838202843135,76.830183534489,89.1559834922401,1150.1575785897828,1985
41.345063032134256,490.2138386307026,76.94175195261818,89.36099569703184,1151.0264857119707,1986
41.65767130374814,491.3085630630373,77.23665295152372,89.5787867921063,1151.9136425755694,1987
42.00536644994531,492.6312059077887,77.69919744012734,89.94316433014555,1152.8430554237443,1988
42.059452162468276,494.033995992185,78.01398257133664,90.31543694996239,1153.8191074318288,1989
42.049983955409445,495.32773792277794,78.16907101355757,90.57242636718391,1154.821557304177,1990
42.33819699823611,496.6491641903077,78.4839889958151,90.84174146656541,1155.8479274154122,1991
42.436208238990105,498.0651744397842,78.75888045271428,91.15935007027083,1156.9103006993294,1992
42.41081179810669,499.38793270938817,78.88460088753109,91.39330456224556,1157.9934268241745,1993
42.663460650917926,500.72904223913326,79.1637083157343,91.64281178312913,1159.0972129650459,1994
42.7604111665946,502.1343652929459,79.40427823406426,91.92692494436672,1160.2323360645923,1995
42.62444800244979,503.43465445817276,79.44785057785343,92.12950064313735,1161.3833320145272,1996
42.60834892217519,504.5298442714256,79.4238584626141,92.20542426679629,1162.5297380656327,1997
42.97992343754494,505.7481762066664,79.72971812630729,92.40719280259285,1163.688751450411,1998
43.38775827673066,507.1943083236122,80.21926118470464,92.77110653561488,1164.8863967131656,1999
43.597755203222896,508.8062014753074,80.67083432785535,93.20811768114535,1166.1381809301135,2000
43.617590106335534,510.39833624685656,80.94879732765514,93.58130404752617,1167.431324556881,2001
43.600900986643126,511.8822710609254,81.09388248958523,93.84787457020873,1168.7497058027027,2002
43.78494835392667,513.3029316947698,81.30887623396941,94.07924536672924,1170.079325724054,2003
44.348707947553876,514.9370201526781,81.86501859993295,94.46060588837233,1171.4486197469425,2004
44.756926334805655,516.9406441852996,82.5608626343299,95.05937541355756,1172.8913856998638,2005
44.68018118771528,518.8930333565185,82.87472607154115,95.53958868904238,1174.391570785692,2006
44.932683575821535,520.7672093730815,83.24439231801487,95.92661270414906,1175.9266334546628,2007
44.92997161912247,522.6704965920596,83.49188797549103,96.30886070840532,1177.5014675270477,2008
45.02126283842041,524.4205694192702,83.66772640214107,96.57560148422726,1179.0938709315637,2009
45.28694872348114,526.2365242686432,84.00116407802005,96.90249466028372,1180.7128439663607,2010
45.239829478066206,528.0035009743148,84.14746546754506,97.19219052443475,1182.3571345365679,2011
45.38300300777746,529.6765303590857,84.3333284316491,97.4290737122671,1184.0149682849988,2012
45.63760868945491,531.4232285723433,84.65454726674072,97.73782087097,1185.696919939205,2013
45.82517139337758,533.2346061029347,84.98794639723269,98.09168656841399,1187.411436581095,2014
